 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 PT-18-0979 ; Portelada ;979; S ; -7.890302 ; 40.993849 
 PT-18-1213 ; Portas de Montemuro ;1213; N321 ; -8.00939 ; 40.96656 
 PT-20-0611 ; Portal do Vento ;611; Er 9-2A ; -25.78504 ; 37.83683 
 PT-30-0125 ; Portela ;125; R111 ; -16.31735 ; 33.06663 
 PT-30-0330 ; Boca do Risco ;330; S1-2 ; -16.772442 ; 32.755487 
 PT-30-0622 ; Portela ;622; R102/R108 ; -16.82603 ; 32.74691 
 PT-30-1007 ; Boca da Encumeada ;1007; R104 ; -17.018932 ; 32.754452 
 PT-30-1074 ; Boca dos Namorados ;1074; CV ; -16.97834 ; 32.6954 
 PT-30-1216 ; Boca dos Corgos ;1216; S2-3 ; -16.990367 ; 32.718076 
 PT-30-1240 ; Passo de Ares ;1240; S2-3 ; -16.990356 ; 32.722873 
 PT-30-1263 ; Boca do Cerro ;1263; S2-3 ; -16.985752 ; 32.729606 
 PT-30-1400 ; Paso do Poiso ;1400; R103/R202 ; -16.88749 ; 32.7131 
 PT-30-1440 ; Boca das Torrinhas ;1440; S3 ; -16.976592 ; 32.755115 
