 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 CL-AR-1705 ; Paso de Batea-Mahuida ;1705; S ; -71.168644 ; -38.801803 
 CL-AR-1705a ; Paso de Rahue ;1705; HS ; -71.009031 ; -38.276137 
 CL-AR-1705b ; Portezuelo Huamachuco ;1705; S ; -71.605343 ; -38.404419 
 CL-AR-1745 ; Portezuelo de las Cabras ;1745; HS ; -70.980742 ; -38.761154 
 CL-AR-1765 ; Paso Lonquimay ;1765; R ; -71.602209 ; -38.35553 
 CL-AR-1775 ; Paso de Mallín Chileno ;1775; HS ; -70.887258 ; -38.707604 
 CL-AR-1775a ; Portezuelo Pancutra ;1775; S ; -71.628501 ; -38.388122 
 CL-AR-1795 ; Portezuelo Colorado ;1795; S ; -71.576392 ; -38.404817 
 CL-AR-1825 ; Paso Lolco ;1825; R1 ; -71.548502 ; -38.381502 
 CL-AR-1880 ; Paso Pino Hachado ;1880; 181-CH ; -70.897511 ; -38.66297 
 CL-AR-2035 ; Paso de Pino Solo ;2035; HS ; -70.834806 ; -38.569923 
 CL-AR-2055 ; Paso Desecho de Mendoza ;2055; HS ; -70.854789 ; -38.619969 
 CL-AR-2095 ; Paso de Pehuenco ;2095; HS ; -70.946169 ; -38.459035 
 CL-AR-2095a ; Paso Aclenio ;2095; HS ; -70.956367 ; -38.446352 
 CL-AR-2105 ; Paso Loma del Medio ;2105; HS ; -70.833165 ; -38.607301 
 CL-AR-2115 ; Paso de Palul ;2115; HS ; -70.997015 ; -38.169842 
 CL-AR-2125 ; Portezuelo sin Nombre ;2125; HS ; -71.023171 ; -38.149536 
 CL-AR-2135 ; Paso de Codihue ;2135; S ; -70.98326 ; -38.432003 
 CL-AT-0235 ; Portezuelo del Burro Muerto ;235; S ; -70.718508 ; -27.052117 
 CL-AT-0265 ; Portezuelo El Tiuque ;265; S ; -70.774173 ; -27.598269 
 CL-AT-0455 ; Portezuelo Taisanitas ;455; S ; -71.091159 ; -28.282597 
 CL-AT-0485 ; Portezuelo Panules ;485; HS ; -71.308661 ; -28.742756 
 CL-AT-0615 ; Portezuelo El Sauce ;615; R ; -70.989967 ; -28.441274 
 CL-AT-0665 ; Portezuelo Chicharras ;665; HS ; -71.045436 ; -28.316846 
 CL-AT-0675 ; Portezuelo Varilla ;675; C-450 R1 ; -70.819773 ; -28.434539 
 CL-AT-0715 ; Portezuelo Llano Seco ;715; Ruta 5 antigua ; -70.442342 ; -27.544216 
 CL-AT-0725 ; Portezuelo Chicharras ;725; R1 ; -70.473128 ; -27.51252 
 CL-AT-0745 ; Portezuelo Blanco ;745; Ruta 5 ; -70.462751 ; -26.292402 
 CL-AT-0775 ; Portezuelo El Gallo ;775; R1 ; -70.451948 ; -27.725989 
 CL-AT-0805 ; Portezuelo Minillas ;805; Ruta 5 ; -70.446439 ; -26.11747 
 CL-AT-0835 ; Portezuelo de las Cruces ;835; C-391 ; -70.356762 ; -27.475655 
 CL-AT-0875 ; Portezuelo Cardones ;875; Ruta 30 ; -70.377323 ; -27.467103 
 CL-AT-0925 ; Portezuelo La Cruz ;925; HS ; -70.458949 ; -28.092528 
 CL-AT-1005 ; Portezuelo La Elena ;1005; S ; -70.358147 ; -27.520757 
 CL-AT-1025 ; Portezuelo Las Docas ;1025; R ; -71.09093 ; -29.292472 
