 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 FR-04-1131 ; Baisse de l'Aire des Poulins ;1131; R ; 5.727727 ; 44.090605 
 FR-04-1132 ; Coulet de Nouron ;1123; R1, GR6, GR946 ; 5.815179 ; 44.133528 
 FR-04-1135 ; Baisse de Noyer ;1135; R1 ; 6.362802 ; 44.203151 
 FR-04-1135a ; Col de Sébet ;1135; R1-2, GR406 ; 6.573326 ; 43.811628 
 FR-04-1138 ; Baisse des Chatières ;1139; R1-2(S), S3(O), GRP Grande Traversée Préalpes ; 6.212399 ; 44.118803 
 FR-04-1141 ; Col du Trébuchet ;1143; D10 ; 6.832656 ; 43.918415 
 FR-04-1142 ; Col du Défens ;1155; R1(O) ; 6.075259 ; 44.369917 
 FR-04-1142a ; Col Chauvet ;1142; R1 ; 6.308483 ; 43.997728 
 FR-04-1145 ; Col Robin ;1145; R1, GR406 ; 6.316078 ; 44.005615 
 FR-04-1146 ; Col des Lèques ;1146; N85 ; 6.463912 ; 43.865386 
 FR-04-1151 ; Basse de la Doux ;1151; R1-2 ; 6.481687 ; 43.803936 
 FR-04-1155a ; Basse de Reychard ;1155;; 6.420161 ; 43.965249 
 FR-04-1157 ; Baisse de Peyrin ;1157; S ; 6.352209 ; 44.195769 
 FR-04-1168 ; Col de Plein Voir ;1168; R1 S1-2(SE), GR4 ; 6.266046 ; 43.805141 
 FR-04-1170a ; Baisse de l'Apennier ;1170; R1 ; 6.19098 ; 44.165347 
 FR-04-1170b ; Pas de la Montagne ;1170; S ; 5.817105 ; 44.200051 
 FR-04-1170c ; Col du Rabinat ;1175; S3 ; 6.413924 ; 43.942407 
 FR-04-1171 ; La Baissette ;1171;; 6.613231 ; 43.805411 
 FR-04-1173 ; Pas de Materonne ;1173; R1 S2(O) ; 6.229529 ; 44.198975 
 FR-04-1176 ; Col des Lattes ;1174; D2211 ; 6.708621 ; 43.815042 
 FR-04-1182a ; Pas de la Colle ;1148; S ; 6.44884 ; 43.809191 
 FR-04-1182b ; Col des Sagnes ;1182; D1 ; 6.164188 ; 44.374757 
 FR-04-1185 ; Basse de la Colle ;1182; R1, GR406 ; 6.354344 ; 43.97935 
 FR-04-1195 ; La Postelle ;1195; R1, GR946 ; 5.761112 ; 44.194687 
 FR-04-1199 ; Col du Buis ;1196; D2211 ; 6.781672 ; 43.883118 
 FR-04-1208 ; Col des Marmets ;1208; R1, GR653D ; 6.084148 ; 44.436575 
 FR-04-1210 ; Pas des Abeliers ;1200; HS2(N) ; 6.266506 ; 44.033824 
 FR-04-1213 ; Pas d'Entrages ;1213; S2-3(E), S1(O), GRP Grande Traversée Préalpes ; 6.252791 ; 44.053428 
 FR-04-1215 ; Basse de Colle Loubière ;1215;; 6.443712 ; 43.84428 
 FR-04-1217 ; Pas des Berches ;1184;; 5.841754 ; 44.200018 
 FR-04-1219 ; Pas de l'Echelle ;1219; R1-2 ; 6.05238 ; 44.248795 
 FR-04-1220 ; Col du Castellet ;1220; R1 ; 6.444058 ; 44.007152 
 FR-04-1222 ; Col de Chaudon ;1224; R1, GR406 ; 6.354685 ; 43.984566 
 FR-04-1223 ; La Basse ;1223; S ; 6.358582 ; 44.001123 
 FR-04-1225a ; Col d'Ainac ;1225; R1 ; 6.198694 ; 44.203635 
 FR-04-1225b ; Col d'Avenos ;1225; S2-3(N) ; 6.835058 ; 43.915661 
 FR-04-1231 ; Col de Boullard ;1231; R1 ; 6.347555 ; 44.219927 
 FR-04-1233 ; Le Collet ;1233; R2-3(E) ; 6.291499 ; 44.368636 
